20 34.0000 0 1.0000 3.0000 2.5000 2.2500 3.5000 5.8000 4.0000 3.6000 4.0000 4.7083 4.0000 4.4000 3.5000 4.2000
53 33.0000 1 3.0000 4.0000 3.0000 6.6667 4.1667 2.0000 4.6667 7.0000 2.6000 5.3750 4.3333 2.4000 4.6667 2.6000
68 37.0000 1 4.0000 4.0000 3.3333 6.0833 3.1667 4.2000 5.2083 6.8000 3.2000 3.9167 4.3333 2.8000 3.1667 4.6000
18 34.0000 1 6.0000 4.0000 4.0000 4.5000 4.6667 4.8000 4.4583 3.2000 4.2000 4.0833 4.6667 3.6000 3.6667 3.6000
76 31.0000 1 2.0000 4.0000 4.6667 3.7500 3.5000 5.0000 4.0833 1.2000 2.0000 4.4167 3.6667 2.2000 3.5000 3.4000
71 22.0000 1 3.0000 4.0000 4.6667 5.0000 5.8333 4.8000 3.2083 3.0000 3.6000 4.9583 4.3333 3.6000 5.0000 2.8000
50 29.0000 1 4.0000 4.0000 4.0000 4.3333 1.3333 5.4000 4.5833 5.0000 3.4000 5.1250 4.6667 2.8000 6.6667 3.2000
56 39.0000 1 3.0000 4.0000 4.0000 5.5833 4.0000 4.2000 5.3333 6.8000 3.6000 4.9583 4.6667 1.0000 5.6667 1.0000
37 40.0000 0 1.0000 4.0000 4.3333 4.2500 4.3333 5.6000 4.5417 3.6000 3.2000 5.0000 7.0000 1.6000 3.0000 2.0000
30 35.0000 1 0.5000 4.0000 4.6667 4.7500 2.8333 6.2000 4.1250 4.8000 4.4000 3.6667 5.5000 2.4000 5.0000 4.0000
33 31.0000 0 3.0000 4.0000 2.5000 4.6667 3.1667 4.8000 4.4167 4.6000 1.8000 5.5833 6.0000 2.4000 5.1667 1.8000
58 37.0000 0 1.0000 5.0000 3.0000 6.2500 4.6667 6.2000 2.5833 3.4000 1.2000 3.2083 4.0000 3.4000 4.6667 1.4000
19 30.0000 1 1.0000 5.0000 2.8333 5.1667 2.0000 4.6000 4.8333 6.0000 2.6000 5.4167 5.3333 1.6000 5.1667 2.2000
54 27.0000 1 1.0000 4.0000 3.1667 5.2500 2.8333 5.0000 4.4583 5.6000 3.6000 5.4167 5.8333 2.2000 5.0000 2.0000
17 26.0000 0 1.0000 1.0000 4.8333 5.9167 5.5000 6.0000 4.1667 2.8000 2.8000 2.7083 1.3333 3.0000 4.5000 5.2000
7 29.0000 1 4.0000 3.0000 5.0000 4.0833 1.8333 5.4000 5.5000 4.6000 3.8000 4.3750 4.6667 1.8000 4.3333 1.8000
11 36.0000 1 7.0000 3.0000 5.1667 3.9167 4.5000 5.4000 4.0000 1.6000 3.0000 4.0417 6.1667 4.8000 5.0000 3.2000
61 24.0000 1 2.0000 4.0000 4.6667 3.5833 4.0000 5.2000 4.1667 2.4000 4.2000 3.9583 5.0000 3.6000 3.3333 2.8000
72 32.0000 1 2.0000 4.0000 4.5000 3.6667 3.6667 4.0000 4.3750 4.0000 5.0000 2.9167 3.1667 3.0000 3.5000 5.2000
77 27.0000 1 2.0000 4.0000 4.3333 6.0000 4.3333 3.4000 4.3750 5.6000 3.8000 4.0833 3.6667 3.2000 6.5000 1.6000
76 37.0000 1 5.0000 2.0000 4.0000 4.0833 3.6667 4.6000 3.9583 5.0000 3.8000 4.0000 3.8333 3.0000 4.6667 3.0000
59 22.0000 1 1.0000 3.0000 4.3333 5.7500 2.6667 4.2000 4.3333 2.6000 1.0000 5.2083 4.8333 2.4000 4.5000 2.2000
68 25.0000 1 3.0000 4.0000 3.5000 4.7500 2.6667 3.2000 4.3750 5.6000 3.0000 4.9583 6.5000 2.4000 6.8333 1.0000
65 25.0000 0 3.0000 3.0000 4.8333 4.5833 3.1667 5.4000 4.8333 5.2000 4.4000 4.4167 6.5000 1.4000 5.3333 1.6000
69 30.0000 1 1.0000 2.0000 4.0000 6.5833 3.8333 4.2000 4.6250 5.0000 1.2000 5.4583 5.8333 2.6000 5.6667 1.8000
42 36.0000 0 4.0000 3.0000 4.8333 4.5833 1.8333 3.6000 5.2083 3.2000 4.0000 2.5000 4.0000 3.8000 3.8333 3.0000
21 24.0000 1 3.0000 5.0000 4.1667 4.2500 5.1667 4.2000 4.5000 5.0000 3.4000 4.2083 3.6667 4.4000 3.5000 3.8000
73 34.0000 0 2.0000 2.0000 4.0000 5.1667 3.6667 5.4000 4.7083 5.6000 3.6000 5.1250 4.5000 2.4000 5.5000 2.0000
51 36.0000 1 2.0000 3.0000 3.6667 4.5000 4.5000 4.6000 3.9583 3.8000 2.6000 5.6250 4.8333 2.0000 5.5000 2.8000
34 25.0000 1 2.0000 4.0000 4.3333 5.2500 3.6667 5.4000 3.9583 3.4000 3.4000 3.0833 2.1667 5.0000 3.6667 3.6000
28 27.0000 0 3.0000 2.0000 6.8333 2.1667 4.1667 6.0000 3.9167 2.4000 6.6000 4.1250 4.5000 4.0000 2.6667 5.0000
29 35.0000 1 1.0000 3.0000 4.1667 5.6667 3.6667 3.8000 5.1250 4.8000 2.0000 3.9167 4.3333 1.6000 3.8333 2.8000
76 36.0000 0 4.0000 3.0000 3.8333 3.5000 3.3333 5.6000 5.0833 6.0000 2.8000 5.0833 6.3333 2.4000 5.1667 2.4000
63 31.0000 1 0.5000 4.0000 4.3333 5.0833 3.0000 5.0000 5.2500 4.4000 3.2000 4.8333 4.1667 4.0000 5.0000 3.0000
75 30.0000 0 2.0000 3.0000 4.3333 4.9167 4.0000 4.6000 3.2500 4.6000 5.0000 3.6667 3.5000 1.0000 3.3333 4.0000
48 26.0000 0 2.0000 4.0000 2.8333 4.9167 3.1667 5.2000 2.6250 5.6000 2.2000 5.0417 5.8333 1.8000 5.8333 2.2000
78 23.0000 0 1.0000 4.0000 4.0000 4.2500 4.0000 4.2000 4.4583 2.8000 3.2000 3.0000 2.1667 4.8000 4.1667 3.4000
1 31.0000 0 1.0000 5.0000 5.1667 4.2500 2.1667 4.8000 4.5417 3.4000 4.4000 3.7500 2.5000 4.8000 4.5000 5.0000
72 30.0000 0 5.0000 3.0000 5.6667 5.3333 4.5000 3.6000 4.1667 4.0000 5.8000 4.9167 4.5000 4.4000 3.6667 4.2000
36 28.0000 1 3.0000 3.0000 4.0000 4.5833 3.5000 4.8000 4.9583 4.0000 1.8000 4.3750 5.5000 2.0000 5.3333 4.2000
7 31.0000 1 5.0000 4.0000 2.3333 6.5000 3.3333 5.8000 4.9167 6.6000 2.6000 4.7083 5.3333 2.4000 5.6667 2.6000
31 35.0000 1 1.0000 4.0000 3.3333 5.0000 3.6667 4.2000 4.0417 4.6000 3.2000 3.7083 4.0000 4.6000 3.3333 3.6000
51 30.0000 1 1.0000 3.0000 2.5000 6.5833 3.1667 4.2000 4.1250 5.4000 1.0000 4.7917 5.5000 2.4000 4.1667 1.8000
69 28.0000 1 2.0000 3.0000 4.1667 5.5833 5.0000 5.0000 3.9167 6.2000 3.8000 4.4167 6.5000 1.4000 6.5000 2.2000
35 39.0000 0 5.0000 3.0000 4.5000 4.6667 5.0000 4.6000 3.1667 5.0000 5.0000 4.6667 6.6667 1.2000 3.3333 4.6000
57 25.0000 1 1.0000 1.0000 4.0000 5.1667 4.8333 4.6000 4.3750 2.4000 1.6000 5.6667 3.3333 3.4000 5.1667 2.4000
73 27.0000 1 1.0000 4.0000 4.8333 2.9167 3.5000 3.8000 4.7917 3.6000 4.0000 4.4583 4.5000 4.4000 4.8333 3.6000
13 25.0000 1 2.0000 4.0000 3.3333 4.9167 2.1667 4.0000 3.1667 4.2000 3.0000 4.2500 4.3333 1.4000 3.8333 3.2000
44 36.0000 1 0.5000 3.0000 4.3333 5.0833 3.6667 3.6000 4.0833 5.8000 5.2000 4.7500 4.3333 2.4000 5.1667 4.2000
32 39.0000 0 4.0000 2.0000 4.0000 6.4167 4.3333 5.4000 3.7083 4.2000 3.0000 4.4167 7.0000 1.4000 6.0000 1.6000
65 31.0000 1 3.0000 4.0000 4.6667 5.3333 3.8333 4.0000 5.2917 3.4000 2.8000 4.1250 6.5000 2.6000 3.5000 3.4000
76 29.0000 1 3.0000 2.0000 4.3333 3.4167 2.0000 4.0000 4.3750 3.4000 4.8000 2.9583 3.5000 4.8000 2.3333 4.4000
21 36.0000 0 4.0000 2.0000 3.3333 5.0000 3.3333 4.8000 4.1250 6.2000 4.4000 4.1667 6.3333 2.0000 5.1667 2.6000
33 33.0000 0 2.0000 3.0000 2.8333 4.5000 5.0000 6.2000 4.4583 4.2000 2.8000 5.2917 4.5000 1.6000 4.3333 4.0000
74 27.0000 1 1.0000 5.0000 2.8333 6.5833 2.5000 4.0000 4.5417 4.6000 1.0000 5.8750 3.8333 5.8000 5.8333 1.0000
3 22.0000 0 1.0000 3.0000 4.5000 5.0833 2.5000 2.6000 4.6250 3.0000 1.4000 5.8750 4.1667 3.2000 4.0000 3.8000
67 32.0000 0 1.0000 1.0000 4.6667 6.4167 3.1667 4.8000 3.9583 5.4000 3.8000 5.1250 6.0000 1.2000 4.8333 2.8000
47 32.0000 0 1.0000 3.0000 4.8333 3.5000 4.0000 6.0000 4.3750 1.2000 2.6000 4.6667 3.8333 5.2000 3.8333 2.8000
45 35.0000 0 2.0000 3.0000 3.8333 3.4167 3.3333 4.6000 3.9583 3.4000 4.2000 4.0833 4.8333 3.2000 3.8333 3.6000
20 30.0000 0 3.0000 5.0000 4.1667 5.5000 4.1667 5.2000 4.1667 5.4000 1.2000 3.6250 4.1667 3.0000 5.1667 2.2000
25 40.0000 0 1.0000 3.0000 2.6667 5.6667 2.5000 4.8000 5.0417 5.6000 1.8000 4.1667 4.5000 2.0000 5.0000 1.6000
41 30.0000 0 3.0000 4.0000 4.5000 4.1667 3.6667 4.8000 5.5000 4.4000 4.2000 3.8750 4.5000 1.2000 4.5000 3.4000
18 29.0000 1 4.0000 3.0000 4.1667 3.9167 4.1667 4.2000 4.5000 4.8000 4.2000 4.1250 4.5000 2.4000 3.0000 5.8000
61 36.0000 0 5.0000 2.0000 4.5000 4.7500 2.3333 4.6000 4.7500 5.0000 4.2000 5.3750 6.0000 1.2000 3.1667 3.8000
71 32.0000 0 4.0000 5.0000 3.0000 5.1667 3.5000 5.0000 4.5000 4.4000 2.6000 3.7083 3.3333 2.2000 3.3333 2.8000
10 25.0000 0 2.0000 4.0000 5.1667 4.1667 4.0000 5.4000 4.7083 4.2000 3.4000 5.0417 4.8333 3.8000 4.0000 2.2000
15 26.0000 1 1.0000 4.0000 4.0000 5.7500 3.6667 4.6000 5.1667 3.6000 2.2000 4.5000 3.8333 4.2000 3.3333 4.0000
66 34.0000 1 0.5000 3.0000 4.0000 6.0833 3.1667 3.4000 3.5833 4.6000 1.2000 4.7083 3.0000 2.4000 5.1667 1.0000
24 33.0000 1 4.0000 2.0000 3.8333 5.6667 3.3333 5.4000 4.0417 3.2000 2.0000 4.9167 4.5000 1.8000 5.3333 1.2000
70 35.0000 1 1.0000 4.0000 4.3333 2.5000 2.0000 3.4000 4.5417 3.8000 4.4000 2.7500 1.8333 3.8000 4.0000 3.4000
11 28.0000 0 7.0000 3.0000 5.0000 5.0833 4.3333 2.4000 4.5833 4.2000 3.8000 5.2083 7.0000 3.0000 4.6667 3.8000
1 29.0000 0 3.0000 3.0000 4.0000 5.0000 3.0000 4.8000 3.8750 5.4000 3.6000 3.0833 5.8333 2.0000 4.3333 1.6000
49 34.0000 1 1.0000 5.0000 3.0000 4.0833 3.0000 6.0000 4.2500 5.4000 2.8000 5.5000 5.5000 2.8000 4.0000 3.0000
3 27.0000 1 2.0000 2.0000 2.3333 6.0833 3.0000 5.2000 4.8750 6.4000 1.0000 4.5833 3.0000 2.2000 6.0000 1.4000
78 33.0000 1 1.0000 4.0000 3.3333 4.7500 3.8333 4.2000 3.8750 6.6000 2.2000 5.0833 2.1667 2.4000 5.8333 1.2000
64 30.0000 1 2.0000 3.0000 2.0000 5.9167 3.8333 4.6000 3.9167 5.4000 1.2000 5.9167 3.0000 2.8000 6.6667 1.0000
60 36.0000 1 2.0000 5.0000 3.8333 5.2500 2.3333 5.0000 2.3750 2.6000 2.0000 3.5417 5.1667 3.2000 3.0000 4.4000
1 34.0000 1 3.0000 4.0000 4.5000 4.9167 2.8333 5.0000 5.0833 4.0000 2.4000 3.5417 4.3333 1.8000 3.8333 4.2000
38 28.0000 0 1.0000 4.0000 6.0000 4.2500 3.0000 5.0000 4.9583 3.2000 4.4000 3.9583 5.1667 3.6000 4.0000 2.8000
30 25.0000 0 1.0000 3.0000 3.3333 5.5833 3.1667 3.8000 3.9583 5.4000 2.4000 5.6667 4.5000 2.0000 5.1667 2.2000
38 22.0000 1 1.0000 4.0000 5.1667 4.8333 4.6667 3.6000 5.3333 2.6000 3.4000 5.2917 3.0000 4.6000 4.3333 2.6000
23 22.0000 0 1.0000 5.0000 4.3333 4.8333 2.8333 4.6000 4.2500 6.2000 4.0000 3.8333 5.5000 2.8000 4.5000 2.0000
74 32.0000 1 2.0000 3.0000 2.0000 6.5000 3.0000 3.8000 3.3333 6.6000 2.0000 5.0000 3.8333 3.2000 5.1667 1.6000
16 45.0000 1 2.0000 4.0000 3.1667 6.5833 2.0000 4.0000 5.0417 6.8000 2.8000 3.1667 3.6667 2.8000 6.8333 2.2000
34 32.0000 0 2.0000 3.0000 4.5000 5.3333 4.6667 2.8000 2.6250 4.4000 4.4000 2.8333 2.3333 4.2000 3.0000 3.6000
25 28.0000 0 2.0000 4.0000 4.0000 6.5000 2.5000 5.2000 4.7500 4.8000 2.4000 3.4167 4.0000 3.4000 5.0000 2.6000
27 32.0000 1 0.5000 3.0000 4.3333 4.5833 2.0000 4.6000 5.4167 4.2000 4.2000 4.3333 1.5000 3.2000 6.0000 3.0000
27 40.0000 1 7.0000 4.0000 4.5000 4.8333 3.6667 4.6000 4.0000 3.2000 3.2000 4.2917 3.8333 2.6000 3.8333 1.0000
71 39.0000 1 4.0000 3.0000 2.0000 5.5833 4.8333 5.6000 4.6250 6.8000 2.4000 3.9583 5.3333 1.2000 4.1667 2.6000
3 30.0000 1 2.0000 3.0000 2.8333 5.6667 4.5000 4.4000 4.4583 6.6000 3.0000 5.3750 4.6667 3.4000 4.1667 1.6000
58 30.0000 0 4.0000 4.0000 3.8333 6.3333 3.8333 3.8000 3.1667 4.8000 3.0000 5.0000 4.3333 1.8000 5.6667 1.2000
49 30.0000 1 7.0000 4.0000 4.0000 5.6667 3.5000 6.4000 4.6667 5.0000 2.6000 4.3333 3.8333 3.6000 3.8333 2.8000
35 37.0000 0 6.0000 2.0000 4.1667 6.3333 3.3333 3.8000 4.2917 6.4000 1.6000 4.3750 5.8333 2.2000 6.5000 2.6000
39 27.0000 1 2.0000 3.0000 4.0000 5.7500 3.0000 4.8000 4.7083 2.6000 2.6000 4.9583 4.1667 3.0000 4.0000 1.2000
78 22.0000 1 1.0000 4.0000 4.1667 5.9167 3.5000 3.8000 3.2917 4.2000 2.4000 3.9167 1.0000 2.0000 4.6667 2.6000
34 38.0000 1 2.0000 4.0000 3.6667 4.1667 2.3333 4.8000 4.9583 2.6000 2.4000 4.5833 4.0000 5.0000 2.8333 3.4000
45 26.0000 1 3.0000 4.0000 3.6667 5.2500 4.1667 4.8000 5.3750 5.6000 3.6000 5.1667 3.1667 3.2000 5.8333 1.6000
50 32.0000 0 4.0000 5.0000 3.5000 5.5833 3.5000 5.2000 4.1250 4.4000 2.6000 2.7917 5.0000 3.0000 3.8333 3.2000
79 36.0000 1 4.0000 3.0000 5.0000 4.5833 3.3333 2.0000 4.5000 3.8000 4.2000 3.9167 4.6667 3.4000 5.1667 3.4000
76 33.0000 1 3.0000 5.0000 3.5000 5.0833 2.5000 4.2000 5.2083 4.2000 1.0000 4.1250 4.0000 3.6000 5.8333 1.2000
44 31.0000 1 3.0000 4.0000 4.0000 4.4167 3.3333 4.0000 4.3333 4.0000 3.2000 4.3750 5.3333 1.4000 4.6667 1.2000
64 22.0000 0 0.5000 3.0000 3.1667 6.2500 5.3333 5.0000 4.9583 6.8000 1.2000 3.8750 3.6667 3.4000 4.8333 1.6000
62 30.0000 1 2.0000 4.0000 5.0000 3.6667 3.1667 5.8000 3.7083 3.0000 3.2000 3.5000 6.0000 2.4000 4.1667 2.4000
67 31.0000 1 3.0000 2.0000 4.6667 5.4167 3.8333 5.0000 5.0000 6.2000 4.0000 5.8750 6.0000 2.2000 7.0000 1.2000
60 39.0000 0 4.0000 4.0000 5.6667 4.7500 4.5000 4.4000 3.4583 3.6000 5.8000 3.9583 2.6667 2.6000 3.6667 4.0000
29 35.0000 0 2.0000 4.0000 5.6667 4.1667 2.6667 3.6000 4.5417 3.6000 5.4000 4.9167 2.6667 2.0000 4.1667 2.8000
59 32.0000 1 5.0000 4.0000 3.1667 5.3333 3.3333 4.0000 4.7917 6.0000 2.4000 5.1667 4.6667 1.6000 5.6667 1.0000
20 27.0000 0 2.0000 3.0000 4.1667 4.1667 4.1667 4.6000 5.2917 4.2000 2.2000 4.9167 5.3333 4.0000 5.1667 4.4000
74 35.0000 1 1.0000 5.0000 2.1667 6.0833 3.1667 4.4000 4.3333 5.8000 2.0000 5.1250 3.6667 3.0000 3.8333 3.6000
44 31.0000 1 1.0000 4.0000 3.0000 5.8333 4.1667 4.6000 4.6667 6.8000 2.6000 4.1667 3.0000 2.6000 5.5000 1.0000
39 30.0000 1 2.0000 4.0000 3.8333 6.2500 3.5000 4.4000 5.3333 4.6000 1.8000 5.0000 4.6667 2.0000 3.8333 2.0000
2 36.0000 0 2.0000 1.0000 2.6667 4.5833 1.6667 5.0000 4.9583 5.6000 3.2000 4.1667 5.5000 2.4000 5.8333 1.8000
19 30.0000 0 1.0000 4.0000 4.6667 3.5000 2.3333 5.0000 4.1667 3.2000 4.2000 3.9167 5.3333 3.4000 2.1667 4.0000
35 29.0000 0 1.0000 5.0000 2.6667 6.5000 4.5000 5.6000 3.9167 5.0000 1.2000 5.3750 6.1667 1.4000 6.1667 2.2000
75 32.0000 1 3.0000 5.0000 5.1667 2.6667 2.8333 4.4000 4.6250 1.8000 4.8000 3.7500 4.0000 1.0000 3.1667 3.8000
79 30.0000 0 4.0000 4.0000 4.6667 4.3333 4.0000 5.2000 4.4167 3.0000 4.6000 5.1250 5.5000 2.4000 3.3333 4.2000
46 38.0000 1 4.0000 4.0000 4.0000 4.6667 3.8333 2.6000 4.6250 5.2000 3.2000 3.5417 5.0000 2.8000 6.1667 1.0000
26 25.0000 0 2.0000 5.0000 4.8333 5.5833 2.3333 4.2000 5.0000 4.4000 3.0000 5.9167 4.5000 1.6000 6.6667 1.8000
52 30.0000 1 2.0000 4.0000 3.1667 5.0833 2.8333 4.4000 4.0417 3.4000 1.6000 5.2917 7.0000 2.6000 5.5000 2.4000
78 27.0000 1 2.0000 5.0000 3.6667 5.7500 3.8333 4.8000 3.3333 5.4000 3.4000 5.4583 5.1667 1.4000 5.6667 4.0000
4 29.0000 0 2.0000 3.0000 4.1667 4.6667 2.8333 5.4000 4.0000 5.2000 4.0000 2.6667 4.5000 2.0000 3.8333 3.4000
70 38.0000 1 5.0000 3.0000 4.1667 3.9167 3.6667 3.4000 3.8750 3.4000 3.8000 3.5833 4.6667 3.8000 5.5000 2.2000
72 31.0000 1 5.0000 3.0000 4.8333 5.0000 5.5000 3.4000 4.8333 3.8000 3.0000 4.6667 4.0000 2.0000 4.1667 3.4000
31 33.0000 1 5.0000 2.0000 3.3333 4.8333 3.3333 5.6000 4.4167 4.0000 1.8000 5.2500 4.6667 3.6000 6.1667 1.8000
9 34.0000 0 2.0000 5.0000 5.3333 5.9167 4.1667 2.2000 4.7917 4.4000 3.0000 5.6250 5.8333 3.4000 6.6667 2.0000
17 33.0000 0 2.0000 3.0000 4.0000 5.4167 4.3333 4.4000 5.2500 3.4000 1.2000 5.0833 4.1667 2.8000 4.8333 1.8000
57 23.0000 1 2.0000 4.0000 3.8333 4.9167 3.6667 5.4000 5.4167 5.2000 1.4000 5.6250 4.8333 2.0000 6.5000 1.0000
4 33.0000 0 7.0000 1.0000 3.8333 4.9167 2.3333 5.4000 4.1250 4.2000 1.8000 4.8750 5.1667 1.0000 6.0000 1.8000
55 29.0000 0 4.0000 2.0000 2.5000 5.2500 3.3333 4.8000 4.8750 5.6000 1.4000 4.7500 7.0000 1.0000 6.0000 2.2000
37 31.0000 0 0.5000 4.0000 3.8333 3.9167 4.1667 3.0000 4.1250 4.8000 2.6000 5.2500 6.3333 1.2000 6.1667 1.0000
55 30.0000 0 4.0000 5.0000 2.8333 3.9167 3.3333 3.2000 4.0417 3.6000 2.8000 4.5833 4.5000 2.2000 4.0000 1.6000
42 22.0000 1 1.0000 1.0000 4.1667 5.3333 2.1667 4.6000 4.9167 4.6000 3.6000 5.0000 6.3333 1.6000 5.8333 1.8000
14 28.0000 1 2.0000 3.0000 4.8333 3.3333 3.5000 5.2000 4.9583 2.6000 3.2000 4.2917 3.6667 2.6000 3.3333 2.4000
13 27.0000 1 2.0000 3.0000 4.3333 4.1667 2.6667 5.0000 3.5000 3.8000 3.4000 3.7083 4.8333 3.6000 5.0000 3.4000
41 35.0000 1 3.0000 4.0000 4.0000 5.1667 3.5000 4.2000 4.7083 4.2000 2.4000 4.2500 6.1667 1.8000 6.0000 2.0000
28 37.0000 0 3.0000 5.0000 4.5000 4.3333 5.0000 4.6000 4.9583 3.6000 4.2000 4.0833 6.5000 2.8000 3.5000 3.4000
20 30.0000 0 2.0000 2.0000 5.0000 3.5000 4.8333 6.4000 4.6250 2.6000 3.8000 4.5833 3.3333 3.2000 5.0000 4.0000
32 34.0000 0 4.0000 3.0000 4.8333 5.4167 1.5000 5.6000 4.9583 4.6000 4.2000 4.0417 6.5000 1.6000 4.5000 1.8000
73 29.0000 1 6.0000 4.0000 4.0000 5.1667 4.0000 3.6000 5.2083 4.4000 2.8000 4.2083 5.0000 2.4000 4.8333 3.2000
68 28.0000 1 4.0000 2.0000 5.0000 3.4167 2.5000 4.8000 4.8750 1.2000 3.0000 3.9583 4.5000 2.6000 4.6667 3.2000
12 30.0000 1 1.0000 4.0000 4.6667 3.6667 3.5000 4.2000 4.5000 4.0000 5.2000 3.7917 3.8333 4.0000 5.0000 4.6000
72 36.0000 0 5.0000 4.0000 4.3333 4.5833 4.6667 4.2000 4.3333 4.2000 3.4000 5.2917 6.0000 2.8000 3.6667 2.8000
30 22.0000 1 1.0000 3.0000 4.1667 5.1667 4.5000 4.8000 4.1250 5.2000 3.6000 4.5833 6.6667 1.6000 4.1667 3.8000
75 25.0000 1 2.0000 5.0000 6.6667 4.5000 3.1667 5.8000 4.4167 3.2000 3.6000 3.9167 5.0000 3.6000 5.3333 2.8000
77 36.0000 0 1.0000 4.0000 3.6667 5.8333 4.0000 3.8000 4.8333 5.0000 2.6000 5.2500 5.5000 2.6000 5.1667 3.4000
43 28.0000 1 1.0000 5.0000 5.5000 4.2500 4.3333 5.8000 3.9583 4.2000 3.4000 6.1250 4.5000 1.8000 5.1667 3.6000
53 27.0000 1 0.5000 4.0000 3.6667 4.5000 4.0000 3.2000 5.7500 4.6000 2.6000 4.8750 5.5000 2.4000 5.3333 2.8000
1 22.0000 0 1.0000 4.0000 4.3333 4.9167 3.0000 4.0000 5.0833 6.2000 3.0000 6.3750 3.5000 1.2000 5.1667 2.0000
36 40.0000 0 1.0000 2.0000 4.3333 6.0833 3.0000 4.8000 5.3750 5.8000 2.8000 5.2500 5.1667 1.6000 5.3333 1.8000
40 31.0000 1 3.0000 3.0000 3.0000 6.7500 3.1667 4.0000 4.0833 6.8000 1.6000 5.1250 4.8333 1.4000 5.1667 1.8000
69 35.0000 0 2.0000 3.0000 5.1667 6.0000 3.1667 5.0000 4.2917 5.0000 3.8000 4.7083 6.6667 3.2000 4.8333 2.4000
79 29.0000 1 1.0000 1.0000 5.5000 5.4167 3.6667 4.8000 4.2083 4.0000 4.6000 5.4583 4.5000 3.0000 5.1667 3.8000
66 31.0000 1 2.0000 4.0000 4.0000 5.2500 3.1667 3.0000 3.4167 4.2000 3.2000 4.3333 7.0000 3.2000 5.5000 3.0000
15 35.0000 0 5.0000 3.0000 4.5000 4.6667 2.5000 6.2000 5.2500 5.6000 4.2000 5.3750 4.3333 2.8000 4.8333 3.4000
77 35.0000 1 2.0000 3.0000 3.5000 6.5833 3.0000 4.2000 3.8333 6.4000 2.2000 5.2083 4.1667 2.2000 5.6667 1.4000
18 39.0000 0 1.0000 3.0000 4.3333 4.9167 3.3333 4.4000 5.5000 6.0000 4.2000 4.6250 2.8333 2.2000 5.0000 3.2000
78 25.0000 1 2.0000 3.0000 3.5000 6.0000 3.6667 3.4000 4.2500 5.8000 2.8000 3.6667 2.6667 3.0000 5.5000 2.0000
41 33.0000 1 1.0000 2.0000 3.6667 4.5000 4.0000 5.8000 4.2083 3.4000 2.6000 4.0417 5.8333 1.0000 3.6667 3.8000
5 25.0000 1 1.0000 3.0000 3.0000 4.5000 3.3333 6.6000 4.5417 6.6000 4.2000 5.2083 7.0000 1.6000 6.6667 2.6000
39 29.0000 1 1.0000 2.0000 3.5000 5.5000 2.5000 5.4000 5.5000 7.0000 3.2000 5.1667 4.1667 1.4000 4.5000 3.0000
68 31.0000 0 1.0000 3.0000 2.8333 6.0000 3.8333 5.4000 5.1667 7.0000 4.8000 4.1667 4.1667 2.6000 5.5000 3.0000
56 27.0000 0 2.0000 3.0000 2.6667 5.3333 2.1667 6.4000 4.8333 5.2000 1.4000 6.2917 5.6667 1.0000 5.6667 1.0000
66 32.0000 1 4.0000 2.0000 3.3333 5.4167 3.8333 4.2000 3.7083 6.8000 3.6000 3.0000 4.8333 2.2000 5.1667 2.6000
